region,city,date,time,temperature,max_temperature
Region X,Malaybalay,2025-07-09,14:00,47.4,49.1
Region X,Malaybalay,2025-07-09,15:00,35.3,37.6
Region X,Malaybalay,2025-07-09,16:00,35.4,37.3
Region X,Malaybalay,2025-07-09,17:00,55.7,57.9
Region X,Malaybalay,2025-07-09,18:00,32.3,34.3
Region X,Malaybalay,2025-07-09,19:00,47.4,49.7
Region X,Malaybalay,2025-07-09,20:00,36.8,38.5
Region X,Malaybalay,2025-07-09,21:00,49.7,51.2
Region X,Malaybalay,2025-07-09,22:00,47.8,49.3
Region X,Malaybalay,2025-07-09,23:00,57.4,60.2
Region X,Malaybalay,2025-07-10,00:00,52.1,54.3
Region X,Malaybalay,2025-07-10,01:00,38.8,40.1
Region X,Malaybalay,2025-07-10,02:00,42.1,44.6
Region X,Malaybalay,2025-07-10,03:00,42.7,44.2
Region X,Malaybalay,2025-07-10,04:00,33.0,34.2
Region X,Malaybalay,2025-07-10,05:00,58.2,60.6
Region X,Malaybalay,2025-07-10,06:00,48.0,49.3
Region X,Malaybalay,2025-07-10,07:00,52.0,53.7
Region X,Malaybalay,2025-07-10,08:00,41.4,44.1
Region X,Malaybalay,2025-07-10,09:00,38.3,39.9
Region X,Malaybalay,2025-07-10,10:00,45.5,48.4
Region X,Malaybalay,2025-07-10,11:00,46.9,48.6
Region X,Malaybalay,2025-07-10,12:00,33.7,35.7
Region X,Malaybalay,2025-07-10,13:00,46.0,48.3
Region X,Malaybalay,2025-07-10,14:00,43.4,44.8
Region X,Malaybalay,2025-07-10,15:00,44.4,46.8
Region X,Malaybalay,2025-07-10,16:00,45.0,47.7
Region X,Malaybalay,2025-07-10,17:00,49.6,52.4
Region X,Malaybalay,2025-07-10,18:00,41.4,43.6
Region X,Malaybalay,2025-07-10,19:00,37.2,40.1
Region X,Malaybalay,2025-07-10,20:00,47.0,49.3
Region X,Malaybalay,2025-07-10,21:00,43.4,45.4
Region X,Malaybalay,2025-07-10,22:00,40.1,42.6
Region X,Malaybalay,2025-07-10,23:00,39.1,41.6
Region X,Malaybalay,2025-07-11,00:00,56.9,58.6
Region X,Malaybalay,2025-07-11,01:00,32.5,34.3
Region X,Malaybalay,2025-07-11,02:00,41.8,42.9
Region X,Malaybalay,2025-07-11,03:00,53.3,55.9
Region X,Malaybalay,2025-07-11,04:00,32.5,34.6
Region X,Malaybalay,2025-07-11,05:00,43.8,45.7
Region X,Malaybalay,2025-07-11,06:00,47.7,49.5
Region X,Malaybalay,2025-07-11,07:00,42.9,44.6
Region X,Malaybalay,2025-07-11,08:00,52.3,53.8
Region X,Malaybalay,2025-07-11,09:00,32.1,35.0
Region X,Malaybalay,2025-07-11,10:00,32.7,34.6
Region X,Malaybalay,2025-07-11,11:00,47.6,49.5
Region X,Malaybalay,2025-07-11,12:00,58.8,60.8
Region X,Malaybalay,2025-07-11,13:00,33.9,35.6
Region X,Malaybalay,2025-07-11,14:00,57.5,58.9
Region X,Malaybalay,2025-07-11,15:00,37.5,39.5
Region X,Malaybalay,2025-07-11,16:00,53.4,55.3
Region X,Malaybalay,2025-07-11,17:00,55.8,57.7
Region X,Malaybalay,2025-07-11,18:00,52.9,54.6
Region X,Malaybalay,2025-07-11,19:00,34.6,36.7
Region X,Malaybalay,2025-07-11,20:00,55.1,56.2
Region X,Malaybalay,2025-07-11,21:00,33.3,35.7
Region X,Malaybalay,2025-07-11,22:00,52.9,55.3
Region X,Malaybalay,2025-07-11,23:00,42.3,44.3
Region X,Malaybalay,2025-07-12,00:00,58.0,59.8
Region X,Malaybalay,2025-07-12,01:00,40.2,41.4
Region X,Malaybalay,2025-07-12,02:00,45.7,47.7
Region X,Malaybalay,2025-07-12,03:00,51.7,53.5
Region X,Malaybalay,2025-07-12,04:00,40.4,42.3
Region X,Malaybalay,2025-07-12,05:00,46.2,47.3
Region X,Malaybalay,2025-07-12,06:00,37.9,39.1
Region X,Malaybalay,2025-07-12,07:00,55.1,57.3
Region X,Malaybalay,2025-07-12,08:00,50.4,51.8
Region X,Malaybalay,2025-07-12,09:00,49.5,51.7
Region X,Malaybalay,2025-07-12,10:00,49.7,51.9
Region X,Malaybalay,2025-07-12,11:00,40.4,42.4
Region X,Malaybalay,2025-07-12,12:00,39.7,42.1
Region X,Malaybalay,2025-07-12,13:00,54.7,57.4
Region X,Malaybalay,2025-07-12,14:00,35.0,36.7
Region X,Malaybalay,2025-07-12,15:00,36.1,38.5
Region X,Malaybalay,2025-07-12,16:00,52.0,53.7
Region X,Malaybalay,2025-07-12,17:00,36.1,39.0
Region X,Malaybalay,2025-07-12,18:00,37.7,39.8
Region X,Malaybalay,2025-07-12,19:00,32.9,34.2
Region X,Malaybalay,2025-07-12,20:00,44.7,46.3
Region X,Malaybalay,2025-07-12,21:00,34.7,37.0
Region X,Malaybalay,2025-07-12,22:00,59.0,61.0
Region X,Malaybalay,2025-07-12,23:00,41.4,43.4
Region X,Malaybalay,2025-07-13,00:00,48.4,49.9
Region X,Malaybalay,2025-07-13,01:00,48.5,50.1
Region X,Malaybalay,2025-07-13,02:00,34.9,37.1
Region X,Malaybalay,2025-07-13,03:00,53.4,55.7
Region X,Malaybalay,2025-07-13,04:00,59.4,61.1
Region X,Malaybalay,2025-07-13,05:00,36.5,38.7
Region X,Malaybalay,2025-07-13,06:00,40.3,43.0
Region X,Malaybalay,2025-07-13,07:00,38.7,41.4
Region X,Malaybalay,2025-07-13,08:00,32.7,35.2
Region X,Malaybalay,2025-07-13,09:00,58.6,60.9
Region X,Malaybalay,2025-07-13,10:00,36.2,38.5
Region X,Malaybalay,2025-07-13,11:00,39.8,41.2
Region X,Malaybalay,2025-07-13,12:00,41.1,43.9
Region X,Malaybalay,2025-07-13,13:00,42.7,44.8
Region X,Malaybalay,2025-07-13,14:00,58.7,60.1
Region X,Malaybalay,2025-07-13,15:00,54.1,56.3
Region X,Malaybalay,2025-07-13,16:00,32.3,33.8
Region X,Malaybalay,2025-07-13,17:00,58.9,61.2
Region X,Malaybalay,2025-07-13,18:00,46.4,47.5
Region X,Malaybalay,2025-07-13,19:00,40.1,42.4
Region X,Malaybalay,2025-07-13,20:00,41.1,42.7
Region X,Malaybalay,2025-07-13,21:00,51.8,53.5
Region X,Malaybalay,2025-07-13,22:00,43.8,46.7
Region X,Malaybalay,2025-07-13,23:00,52.1,54.6
Region XI,Davao City,2025-07-09,00:00,52.4,53.7
Region XI,Davao City,2025-07-09,01:00,50.0,51.7
Region XI,Davao City,2025-07-09,02:00,34.5,36.3
Region XI,Davao City,2025-07-09,03:00,33.4,35.4
Region XI,Davao City,2025-07-09,04:00,47.3,49.1
Region XI,Davao City,2025-07-09,05:00,42.6,44.4
Region XI,Davao City,2025-07-09,06:00,38.9,41.2
Region XI,Davao City,2025-07-09,07:00,42.0,44.1
Region XI,Davao City,2025-07-09,08:00,51.8,54.1
Region XI,Davao City,2025-07-09,09:00,59.0,60.5
Region XI,Davao City,2025-07-09,10:00,39.3,40.6
Region XI,Davao City,2025-07-09,11:00,49.1,51.4
Region XI,Davao City,2025-07-09,12:00,46.0,48.5
Region XI,Davao City,2025-07-09,13:00,42.2,43.7
Region XI,Davao City,2025-07-09,14:00,53.3,55.4
Region XI,Davao City,2025-07-09,15:00,56.7,58.8
Region XI,Davao City,2025-07-09,16:00,47.4,49.2
Region XI,Davao City,2025-07-09,17:00,50.5,51.7
Region XI,Davao City,2025-07-09,18:00,38.0,40.6
Region XI,Davao City,2025-07-09,19:00,52.5,55.2
Region XI,Davao City,2025-07-09,20:00,54.8,57.0
Region XI,Davao City,2025-07-09,21:00,46.3,49.3
Region XI,Davao City,2025-07-09,22:00,50.4,51.7
Region XI,Davao City,2025-07-09,23:00,57.3,59.8
Region XI,Davao City,2025-07-10,00:00,44.1,45.2
Region XI,Davao City,2025-07-10,01:00,45.9,48.2
Region XI,Davao City,2025-07-10,02:00,34.5,37.2
Region XI,Davao City,2025-07-10,03:00,49.8,51.3
Region XI,Davao City,2025-07-10,04:00,44.9,46.7
Region XI,Davao City,2025-07-10,05:00,43.9,45.1
Region XI,Davao City,2025-07-10,06:00,38.6,40.9
Region XI,Davao City,2025-07-10,07:00,40.1,41.8
Region XI,Davao City,2025-07-10,08:00,37.0,38.5
Region XI,Davao City,2025-07-10,09:00,35.1,37.6
Region XI,Davao City,2025-07-10,10:00,41.3,44.0
Region XI,Davao City,2025-07-10,11:00,43.0,44.3
Region XI,Davao City,2025-07-10,12:00,54.0,56.6
Region XI,Davao City,2025-07-10,13:00,33.3,35.8
Region XI,Davao City,2025-07-10,14:00,46.6,47.9
Region XI,Davao City,2025-07-10,15:00,45.8,47.4
Region XI,Davao City,2025-07-10,16:00,58.4,59.8
Region XI,Davao City,2025-07-10,17:00,32.8,35.8
Region XI,Davao City,2025-07-10,18:00,50.2,52.1
Region XI,Davao City,2025-07-10,19:00,52.7,55.6
Region XI,Davao City,2025-07-10,20:00,54.8,57.4
Region XI,Davao City,2025-07-10,21:00,36.9,39.7
Region XI,Davao City,2025-07-10,22:00,39.5,42.4
Region XI,Davao City,2025-07-10,23:00,41.8,43.0
Region XI,Davao City,2025-07-11,00:00,44.0,46.2
Region XI,Davao City,2025-07-11,01:00,48.1,50.7
Region XI,Davao City,2025-07-11,02:00,49.7,51.9
Region XI,Davao City,2025-07-11,03:00,56.8,58.4
Region XI,Davao City,2025-07-11,04:00,37.2,38.3
Region XI,Davao City,2025-07-11,05:00,51.4,53.8
Region XI,Davao City,2025-07-11,06:00,59.8,61.6
Region XI,Davao City,2025-07-11,07:00,33.4,35.6
Region XI,Davao City,2025-07-11,08:00,50.4,52.8
Region XI,Davao City,2025-07-11,09:00,33.0,34.3
Region XI,Davao City,2025-07-11,10:00,45.6,47.5
Region XI,Davao City,2025-07-11,11:00,37.0,38.6
Region XI,Davao City,2025-07-11,12:00,43.8,45.8
Region XI,Davao City,2025-07-11,13:00,39.9,41.8
Region XI,Davao City,2025-07-11,14:00,33.3,36.2
Region XI,Davao City,2025-07-11,15:00,59.3,62.3
Region XI,Davao City,2025-07-11,16:00,44.3,45.3
Region XI,Davao City,2025-07-11,17:00,57.9,59.9
Region XI,Davao City,2025-07-11,18:00,48.3,49.6
Region XI,Davao City,2025-07-11,19:00,36.0,37.5
Region XI,Davao City,2025-07-11,20:00,51.1,52.5
Region XI,Davao City,2025-07-11,21:00,41.3,43.9
Region XI,Davao City,2025-07-11,22:00,40.0,41.6
Region XI,Davao City,2025-07-11,23:00,59.3,60.4
Region XI,Davao City,2025-07-12,00:00,59.2,61.0
Region XI,Davao City,2025-07-12,01:00,46.3,47.4
Region XI,Davao City,2025-07-12,02:00,36.5,38.2
Region XI,Davao City,2025-07-12,03:00,43.0,45.4
Region XI,Davao City,2025-07-12,04:00,33.7,36.4
Region XI,Davao City,2025-07-12,05:00,48.3,51.2
Region XI,Davao City,2025-07-12,06:00,42.2,43.5
Region XI,Davao City,2025-07-12,07:00,45.6,48.5
Region XI,Davao City,2025-07-12,08:00,51.9,54.5
Region XI,Davao City,2025-07-12,09:00,58.2,59.2
Region XI,Davao City,2025-07-12,10:00,34.9,36.5
Region XI,Davao City,2025-07-12,11:00,59.8,61.9
Region XI,Davao City,2025-07-12,12:00,35.6,37.9
Region XI,Davao City,2025-07-12,13:00,43.1,44.5
Region XI,Davao City,2025-07-12,14:00,43.2,44.3
Region XI,Davao City,2025-07-12,15:00,46.8,48.2
Region XI,Davao City,2025-07-12,16:00,52.4,55.3
Region XI,Davao City,2025-07-12,17:00,55.2,57.3
Region XI,Davao City,2025-07-12,18:00,53.4,55.4
Region XI,Davao City,2025-07-12,19:00,49.9,51.0
Region XI,Davao City,2025-07-12,20:00,41.0,42.5
Region XI,Davao City,2025-07-12,21:00,48.7,50.3
Region XI,Davao City,2025-07-12,22:00,46.8,48.1
Region XI,Davao City,2025-07-12,23:00,36.1,38.2
Region XI,Davao City,2025-07-13,00:00,45.3,47.4
Region XI,Davao City,2025-07-13,01:00,32.2,34.5
Region XI,Davao City,2025-07-13,02:00,41.5,43.1
Region XI,Davao City,2025-07-13,03:00,34.3,35.4
Region XI,Davao City,2025-07-13,04:00,44.2,45.8
Region XI,Davao City,2025-07-13,05:00,39.6,41.8
Region XI,Davao City,2025-07-13,06:00,56.1,57.4
Region XI,Davao City,2025-07-13,07:00,53.0,55.3
Region XI,Davao City,2025-07-13,08:00,45.6,47.8
Region XI,Davao City,2025-07-13,09:00,43.1,45.3
Region XI,Davao City,2025-07-13,10:00,48.0,50.1
Region XI,Davao City,2025-07-13,11:00,46.8,49.1
Region XI,Davao City,2025-07-13,12:00,54.3,55.4
Region XI,Davao City,2025-07-13,13:00,43.8,45.5
Region XI,Davao City,2025-07-13,14:00,38.9,41.3
Region XI,Davao City,2025-07-13,15:00,32.8,34.4
Region XI,Davao City,2025-07-13,16:00,44.6,46.1
Region XI,Davao City,2025-07-13,17:00,53.9,56.1
Region XI,Davao City,2025-07-13,18:00,56.5,57.9
Region XI,Davao City,2025-07-13,19:00,57.6,60.4
Region XI,Davao City,2025-07-13,20:00,45.9,47.1
Region XI,Davao City,2025-07-13,21:00,49.4,51.6
Region XI,Davao City,2025-07-13,22:00,40.9,42.8
Region XI,Davao City,2025-07-13,23:00,43.2,44.7
Region XI,Tagum,2025-07-09,00:00,35.7,38.7
Region XI,Tagum,2025-07-09,01:00,32.6,34.7
Region XI,Tagum,2025-07-09,02:00,55.8,57.8
Region XI,Tagum,2025-07-09,03:00,55.3,58.1
Region XI,Tagum,2025-07-09,04:00,55.8,57.7
Region XI,Tagum,2025-07-09,05:00,59.2,60.3
Region XI,Tagum,2025-07-09,06:00,33.5,35.6
Region XI,Tagum,2025-07-09,07:00,32.1,34.6
Region XI,Tagum,2025-07-09,08:00,49.2,50.7
Region XI,Tagum,2025-07-09,09:00,36.7,38.5
Region XI,Tagum,2025-07-09,10:00,50.5,53.5
Region XI,Tagum,2025-07-09,11:00,57.5,59.5
Region XI,Tagum,2025-07-09,12:00,40.1,43.0
Region XI,Tagum,2025-07-09,13:00,52.8,55.8
Region XI,Tagum,2025-07-09,14:00,36.0,37.4
Region XI,Tagum,2025-07-09,15:00,37.1,39.7
Region XI,Tagum,2025-07-09,16:00,52.8,54.3
Region XI,Tagum,2025-07-09,17:00,47.4,49.6
Region XI,Tagum,2025-07-09,18:00,35.1,37.6
Region XI,Tagum,2025-07-09,19:00,42.8,44.6
Region XI,Tagum,2025-07-09,20:00,36.2,38.8
Region XI,Tagum,2025-07-09,21:00,41.6,44.4
Region XI,Tagum,2025-07-09,22:00,36.3,37.3
Region XI,Tagum,2025-07-09,23:00,53.9,54.9
Region XI,Tagum,2025-07-10,00:00,35.1,36.1
Region XI,Tagum,2025-07-10,01:00,54.0,55.7
Region XI,Tagum,2025-07-10,02:00,34.9,37.2
Region XI,Tagum,2025-07-10,03:00,37.8,40.3
Region XI,Tagum,2025-07-10,04:00,53.9,55.8
Region XI,Tagum,2025-07-10,05:00,41.9,43.5
Region XI,Tagum,2025-07-10,06:00,55.4,56.5
Region XI,Tagum,2025-07-10,07:00,55.5,58.2
Region XI,Tagum,2025-07-10,08:00,47.6,49.3
Region XI,Tagum,2025-07-10,09:00,37.5,39.1
Region XI,Tagum,2025-07-10,10:00,53.5,56.0
Region XI,Tagum,2025-07-10,11:00,32.2,34.2
Region XI,Tagum,2025-07-10,12:00,55.6,58.6
Region XI,Tagum,2025-07-10,13:00,37.1,39.0
Region XI,Tagum,2025-07-10,14:00,50.4,52.7
Region XI,Tagum,2025-07-10,15:00,48.2,51.0
Region XI,Tagum,2025-07-10,16:00,37.8,39.8
Region XI,Tagum,2025-07-10,17:00,36.2,39.2
Region XI,Tagum,2025-07-10,18:00,47.3,49.8
Region XI,Tagum,2025-07-10,19:00,52.8,54.2
Region XI,Tagum,2025-07-10,20:00,56.7,59.6
Region XI,Tagum,2025-07-10,21:00,45.9,48.6
Region XI,Tagum,2025-07-10,22:00,38.7,41.0
Region XI,Tagum,2025-07-10,23:00,50.6,52.5
Region XI,Tagum,2025-07-11,00:00,43.2,45.8
Region XI,Tagum,2025-07-11,01:00,52.8,55.4
Region XI,Tagum,2025-07-11,02:00,53.4,54.4
Region XI,Tagum,2025-07-11,03:00,59.5,61.4
Region XI,Tagum,2025-07-11,04:00,39.1,40.5
Region XI,Tagum,2025-07-11,05:00,39.9,42.1
Region XI,Tagum,2025-07-11,06:00,42.1,44.3
Region XI,Tagum,2025-07-11,07:00,35.7,37.6
Region XI,Tagum,2025-07-11,08:00,51.3,52.6
Region XI,Tagum,2025-07-11,09:00,38.6,39.8
Region XI,Tagum,2025-07-11,10:00,50.5,52.1
Region XI,Tagum,2025-07-11,11:00,54.6,57.2
Region XI,Tagum,2025-07-11,12:00,58.2,59.8
Region XI,Tagum,2025-07-11,13:00,50.6,52.8
Region XI,Tagum,2025-07-11,14:00,38.2,40.7
Region XI,Tagum,2025-07-11,15:00,52.2,53.8
Region XI,Tagum,2025-07-11,16:00,32.3,33.9
Region XI,Tagum,2025-07-11,17:00,49.0,51.2
Region XI,Tagum,2025-07-11,18:00,50.7,51.9
Region XI,Tagum,2025-07-11,19:00,58.3,60.7
Region XI,Tagum,2025-07-11,20:00,34.1,36.5
Region XI,Tagum,2025-07-11,21:00,35.0,36.8
Region XI,Tagum,2025-07-11,22:00,58.9,60.8
Region XI,Tagum,2025-07-11,23:00,45.3,46.8
Region XI,Tagum,2025-07-12,00:00,44.2,46.0
Region XI,Tagum,2025-07-12,01:00,58.6,61.0
Region XI,Tagum,2025-07-12,02:00,57.4,58.9
Region XI,Tagum,2025-07-12,03:00,56.1,57.9
Region XI,Tagum,2025-07-12,04:00,34.1,36.9
Region XI,Tagum,2025-07-12,05:00,38.2,39.6
Region XI,Tagum,2025-07-12,06:00,42.1,43.2
Region XI,Tagum,2025-07-12,07:00,53.9,55.5
Region XI,Tagum,2025-07-12,08:00,45.6,47.1
Region XI,Tagum,2025-07-12,09:00,40.8,43.4
Region XI,Tagum,2025-07-12,10:00,41.7,43.2
Region XI,Tagum,2025-07-12,11:00,34.6,36.6
Region XI,Tagum,2025-07-12,12:00,57.4,60.0
Region XI,Tagum,2025-07-12,13:00,53.5,56.1
Region XI,Tagum,2025-07-12,14:00,59.1,61.2
Region XI,Tagum,2025-07-12,15:00,44.2,46.8
Region XI,Tagum,2025-07-12,16:00,57.7,60.5
Region XI,Tagum,2025-07-12,17:00,32.7,34.2
Region XI,Tagum,2025-07-12,18:00,53.2,54.4
Region XI,Tagum,2025-07-12,19:00,37.1,38.6
Region XI,Tagum,2025-07-12,20:00,56.0,57.4
Region XI,Tagum,2025-07-12,21:00,49.1,50.4
Region XI,Tagum,2025-07-12,22:00,52.0,53.9
Region XI,Tagum,2025-07-12,23:00,42.4,45.3
Region XI,Tagum,2025-07-13,00:00,58.6,59.7
Region XI,Tagum,2025-07-13,01:00,37.4,40.1
Region XI,Tagum,2025-07-13,02:00,55.9,58.8
Region XI,Tagum,2025-07-13,03:00,53.4,55.1
Region XI,Tagum,2025-07-13,04:00,47.9,50.2
Region XI,Tagum,2025-07-13,05:00,45.2,46.7
Region XI,Tagum,2025-07-13,06:00,43.4,44.8
Region XI,Tagum,2025-07-13,07:00,41.7,43.2
Region XI,Tagum,2025-07-13,08:00,35.7,37.9
Region XI,Tagum,2025-07-13,09:00,41.9,44.6
Region XI,Tagum,2025-07-13,10:00,53.8,54.8
Region XI,Tagum,2025-07-13,11:00,49.0,51.2
Region XI,Tagum,2025-07-13,12:00,41.1,43.3
Region XI,Tagum,2025-07-13,13:00,57.3,59.2
Region XI,Tagum,2025-07-13,14:00,38.0,39.5
Region XI,Tagum,2025-07-13,15:00,45.6,47.3
Region XI,Tagum,2025-07-13,16:00,50.7,53.2
Region XI,Tagum,2025-07-13,17:00,41.9,44.5
Region XI,Tagum,2025-07-13,18:00,40.3,43.0
Region XI,Tagum,2025-07-13,19:00,35.4,37.8
Region XI,Tagum,2025-07-13,20:00,32.6,33.9
Region XI,Tagum,2025-07-13,21:00,57.8,59.6
Region XI,Tagum,2025-07-13,22:00,54.7,57.0
Region XI,Tagum,2025-07-13,23:00,36.5,38.9
Region XII,Koronadal,2025-07-09,00:00,57.1,59.4
Region XII,Koronadal,2025-07-09,01:00,37.1,38.8
Region XII,Koronadal,2025-07-09,02:00,49.2,51.1
Region XII,Koronadal,2025-07-09,03:00,45.3,47.7
Region XII,Koronadal,2025-07-09,04:00,40.8,43.5
Region XII,Koronadal,2025-07-09,05:00,50.3,51.3
Region XII,Koronadal,2025-07-09,06:00,41.1,42.8
Region XII,Koronadal,2025-07-09,07:00,41.0,42.0
Region XII,Koronadal,2025-07-09,08:00,55.2,57.8
Region XII,Koronadal,2025-07-09,09:00,56.5,58.2
Region XII,Koronadal,2025-07-09,10:00,57.6,60.0
Region XII,Koronadal,2025-07-09,11:00,48.8,51.4
Region XII,Koronadal,2025-07-09,12:00,55.9,57.7
Region XII,Koronadal,2025-07-09,13:00,36.1,37.3
Region XII,Koronadal,2025-07-09,14:00,56.0,58.9
Region XII,Koronadal,2025-07-09,15:00,35.2,36.5
Region XII,Koronadal,2025-07-09,16:00,52.2,55.1
Region XII,Koronadal,2025-07-09,17:00,44.9,46.8
Region XII,Koronadal,2025-07-09,18:00,41.3,43.6
Region XII,Koronadal,2025-07-09,19:00,37.6,40.0
Region XII,Koronadal,2025-07-09,20:00,38.0,39.6
Region XII,Koronadal,2025-07-09,21:00,40.4,42.0
Region XII,Koronadal,2025-07-09,22:00,55.1,57.0
Region XII,Koronadal,2025-07-09,23:00,44.4,45.5
Region XII,Koronadal,2025-07-10,00:00,32.7,35.0
Region XII,Koronadal,2025-07-10,01:00,47.8,50.2
Region XII,Koronadal,2025-07-10,02:00,54.0,55.2
Region XII,Koronadal,2025-07-10,03:00,41.7,43.5
Region XII,Koronadal,2025-07-10,04:00,51.9,53.7
Region XII,Koronadal,2025-07-10,05:00,32.5,34.2
Region XII,Koronadal,2025-07-10,06:00,56.0,58.1
Region XII,Koronadal,2025-07-10,07:00,40.9,42.1
Region XII,Koronadal,2025-07-10,08:00,38.4,41.0
Region XII,Koronadal,2025-07-10,09:00,52.7,54.1
Region XII,Koronadal,2025-07-10,10:00,36.6,38.1
Region XII,Koronadal,2025-07-10,11:00,44.8,46.3
Region XII,Koronadal,2025-07-10,12:00,56.8,58.8
Region XII,Koronadal,2025-07-10,13:00,49.0,51.5
Region XII,Koronadal,2025-07-10,14:00,47.6,50.6
Region XII,Koronadal,2025-07-10,15:00,37.5,39.4
Region XII,Koronadal,2025-07-10,16:00,40.8,42.8
Region XII,Koronadal,2025-07-10,17:00,45.5,47.8
Region XII,Koronadal,2025-07-10,18:00,48.9,50.4
Region XII,Koronadal,2025-07-10,19:00,46.9,49.2
Region XII,Koronadal,2025-07-10,20:00,51.2,52.4
Region XII,Koronadal,2025-07-10,21:00,32.2,34.1
Region XII,Koronadal,2025-07-10,22:00,33.1,34.4
Region XII,Koronadal,2025-07-10,23:00,57.7,59.6
Region XII,Koronadal,2025-07-11,00:00,41.1,43.7
Region XII,Koronadal,2025-07-11,01:00,59.5,61.1
Region XII,Koronadal,2025-07-11,02:00,46.9,49.2
Region XII,Koronadal,2025-07-11,03:00,51.4,53.4
Region XII,Koronadal,2025-07-11,04:00,46.5,48.7
Region XII,Koronadal,2025-07-11,05:00,57.2,59.4
Region XII,Koronadal,2025-07-11,06:00,42.4,43.5
Region XII,Koronadal,2025-07-11,07:00,35.0,36.1
Region XII,Koronadal,2025-07-11,08:00,58.6,59.7
Region XII,Koronadal,2025-07-11,09:00,55.8,58.5
Region XII,Koronadal,2025-07-11,10:00,54.0,55.4
Region XII,Koronadal,2025-07-11,11:00,42.2,44.7
Region XII,Koronadal,2025-07-11,12:00,56.9,58.0
Region XII,Koronadal,2025-07-11,13:00,58.4,61.3
Region XII,Koronadal,2025-07-11,14:00,33.7,36.6
Region XII,Koronadal,2025-07-11,15:00,32.2,35.2
Region XII,Koronadal,2025-07-11,16:00,47.5,49.3
Region XII,Koronadal,2025-07-11,17:00,33.0,35.5
Region XII,Koronadal,2025-07-11,18:00,53.1,54.7
Region XII,Koronadal,2025-07-11,19:00,51.2,52.6
Region XII,Koronadal,2025-07-11,20:00,34.3,36.0
Region XII,Koronadal,2025-07-11,21:00,32.5,34.0
Region XII,Koronadal,2025-07-11,22:00,38.1,40.5
Region XII,Koronadal,2025-07-11,23:00,54.7,55.7
Region XII,Koronadal,2025-07-12,00:00,52.2,53.5
Region XII,Koronadal,2025-07-12,01:00,49.1,50.7
Region XII,Koronadal,2025-07-12,02:00,55.7,58.6
Region XII,Koronadal,2025-07-12,03:00,47.9,50.7
Region XII,Koronadal,2025-07-12,04:00,47.6,49.1
Region XII,Koronadal,2025-07-12,05:00,49.4,52.1
Region XII,Koronadal,2025-07-12,06:00,53.7,56.0
Region XII,Koronadal,2025-07-12,07:00,32.4,34.8
Region XII,Koronadal,2025-07-12,08:00,33.8,35.7
Region XII,Koronadal,2025-07-12,09:00,42.2,44.6
Region XII,Koronadal,2025-07-12,10:00,45.0,46.8
Region XII,Koronadal,2025-07-12,11:00,55.7,57.5
Region XII,Koronadal,2025-07-12,12:00,42.4,43.9
Region XII,Koronadal,2025-07-12,13:00,45.8,48.7
Region XII,Koronadal,2025-07-12,14:00,41.8,42.9
Region XII,Koronadal,2025-07-12,15:00,48.3,50.8
Region XII,Koronadal,2025-07-12,16:00,33.8,36.3
Region XII,Koronadal,2025-07-12,17:00,59.6,62.1
Region XII,Koronadal,2025-07-12,18:00,56.2,57.6
Region XII,Koronadal,2025-07-12,19:00,59.0,60.5
Region XII,Koronadal,2025-07-12,20:00,56.9,58.5
Region XII,Koronadal,2025-07-12,21:00,54.6,56.1
Region XII,Koronadal,2025-07-12,22:00,41.8,43.7
Region XII,Koronadal,2025-07-12,23:00,58.7,59.9
Region XII,Koronadal,2025-07-13,00:00,33.9,36.0
Region XII,Koronadal,2025-07-13,01:00,33.2,35.5
Region XII,Koronadal,2025-07-13,02:00,35.8,38.6
Region XII,Koronadal,2025-07-13,03:00,52.6,54.5
Region XII,Koronadal,2025-07-13,04:00,51.4,54.0
Region XII,Koronadal,2025-07-13,05:00,41.7,42.7
Region XII,Koronadal,2025-07-13,06:00,44.4,46.3
Region XII,Koronadal,2025-07-13,07:00,34.6,35.9
Region XII,Koronadal,2025-07-13,08:00,55.1,57.9
Region XII,Koronadal,2025-07-13,09:00,59.0,61.3
Region XII,Koronadal,2025-07-13,10:00,38.3,40.0
Region XII,Koronadal,2025-07-13,11:00,50.4,52.9
Region XII,Koronadal,2025-07-13,12:00,42.2,43.7
Region XII,Koronadal,2025-07-13,13:00,48.9,51.2
Region XII,Koronadal,2025-07-13,14:00,38.7,40.2
Region XII,Koronadal,2025-07-13,15:00,58.4,59.9
Region XII,Koronadal,2025-07-13,16:00,47.2,49.2
Region XII,Koronadal,2025-07-13,17:00,49.9,52.8
Region XII,Koronadal,2025-07-13,18:00,55.7,56.8
Region XII,Koronadal,2025-07-13,19:00,45.1,47.0
Region XII,Koronadal,2025-07-13,20:00,59.1,61.1
Region XII,Koronadal,2025-07-13,21:00,39.5,42.3
Region XII,Koronadal,2025-07-13,22:00,47.7,50.1
Region XII,Koronadal,2025-07-13,23:00,35.9,37.3
Region XII,Kidapawan,2025-07-09,00:00,34.7,37.1
Region XII,Kidapawan,2025-07-09,01:00,38.9,41.3
Region XII,Kidapawan,2025-07-09,02:00,41.8,43.4
Region XII,Kidapawan,2025-07-09,03:00,34.2,36.2
Region XII,Kidapawan,2025-07-09,04:00,46.1,49.0
Region XII,Kidapawan,2025-07-09,05:00,41.9,43.8
Region XII,Kidapawan,2025-07-09,06:00,43.5,45.8
